sensor_ID,power,signal_strength,malfunction
5907,3.69,-56,0
5908,4.5,-59,0
5909,3.02,-77,0
5910,3.0,-70,0
5911,3.9,-72,0
5912,4.79,-59,0
5913,3.85,-100,1
5914,4.8,-53,0
5915,4.92,-55,0
5916,3.45,-79,0
5917,4.57,-80,0
5918,4.62,-76,0
5919,4.34,-64,0
5920,4.53,-67,0
5921,4.9,-67,0
5922,3.55,-79,0
5923,0.84,-61,1
5924,4.29,-79,0
5925,3.44,-61,0
5926,4.08,-61,0
5927,3.11,-68,0
5928,4.3,-56,0
5929,3.03,-56,0
5930,4.57,-64,0
5931,3.01,-79,0
5932,4.23,-77,0
5933,3.7,-52,0
5934,3.07,-59,0
5935,3.63,-59,0
5936,4.77,-79,0
5937,4.88,-69,0
5938,3.64,-56,0
5939,4.27,-74,0
5940,3.8,-51,0
5941,1.49,-79,1
5942,3.14,-56,0
5943,3.82,-52,0
5944,3.92,-50,0
5945,3.57,-69,0
5946,3.47,-64,0
5947,1.14,-93,1
5948,3.72,-60,0
5949,4.81,-73,0
5950,3.17,-65,0
5951,3.07,-68,0
5952,4.7,-80,0
5953,3.09,-80,0
5954,4.98,-64,0
5955,4.02,-73,0
5956,4.69,-79,0
5957,3.78,-71,0
5958,3.42,-55,0
5959,3.1,-58,0
5960,4.64,-53,0
5961,3.69,-98,1
5962,4.36,-76,0
5963,4.59,-53,0
5964,4.87,-54,0
5965,3.59,-62,0
5966,4.15,-52,0
5967,3.45,-66,0
5968,3.72,-58,0
5969,4.63,-63,0
5970,3.33,-80,0
5971,3.01,-73,0
5972,4.59,-53,0
5973,3.03,-67,0
5974,4.64,-51,0
5975,4.38,-78,0
5976,4.09,-51,0
5977,3.06,-70,0
5978,3.13,-56,0
5979,3.99,-57,0
5980,3.21,-50,0
5981,4.84,-72,0
5982,4.35,-61,0
5983,4.45,-65,0
5984,3.72,-56,0
5985,4.98,-75,0
5986,3.88,-78,0
5987,4.24,-80,0
5988,4.58,-50,0
5989,3.57,-72,0
5990,3.03,-62,0
5991,3.61,-76,0
5992,3.9,-75,0
5993,4.98,-92,1
5994,4.19,-50,0
5995,3.07,-61,0
5996,3.75,-58,0
5997,3.81,-79,0
5998,3.8,-56,0
5999,3.57,-65,0
6000,3.43,-73,0
6001,3.49,-72,0
6002,3.51,-63,0
6003,4.05,-76,0
6004,4.06,-75,0
6005,4.72,-73,0
6006,4.59,-50,0
6007,4.93,-50,0
6008,4.17,-66,0
6009,4.01,-66,0
6010,3.59,-71,0
6011,4.19,-79,0
6012,3.04,-78,0
6013,4.02,-56,0
6014,4.13,-68,0
6015,3.21,-57,0
6016,4.05,-56,0
6017,4.17,-51,0
6018,4.62,-53,0
6019,4.13,-74,0
6020,4.04,-69,0
6021,3.94,-55,0
6022,3.76,-61,0
6023,4.27,-73,0
6024,3.89,-70,0
6025,3.5,-67,0
6026,3.96,-80,0
6027,4.77,-70,0
6028,4.62,-66,0
6029,4.52,-73,0
6030,3.54,-76,0
6031,4.29,-64,0
6032,4.52,-64,0
6033,4.34,-64,0
6034,0.04,-76,1
6035,3.7,-63,0
6036,4.14,-68,0
6037,3.6,-65,0
6038,4.71,-56,0
6039,4.43,-77,0
6040,4.66,-75,0
6041,4.03,-72,0
6042,3.87,-80,0
6043,3.95,-56,0
6044,4.54,-67,0
6045,3.04,-80,0
6046,3.01,-59,0
6047,3.17,-55,0
6048,3.04,-72,0
6049,3.79,-58,0
6050,4.86,-53,0
6051,4.96,-50,0
6052,4.36,-64,0
6053,3.99,-67,0
6054,3.26,-77,0
6055,4.32,-72,0
6056,3.0,-56,0
6057,4.75,-66,0
6058,4.79,-58,0
6059,3.29,-50,0
6060,3.27,-54,0
6061,3.53,-67,0
6062,3.97,-80,0
6063,3.65,-71,0
6064,3.88,-78,0
6065,4.3,-63,0
6066,3.62,-77,0
6067,3.69,-66,0
6068,4.72,-72,0
6069,4.8,-79,0
6070,3.52,-58,0
6071,4.31,-57,0
6072,4.97,-71,0
6073,3.3,-63,0
6074,2.4,-55,1
6075,3.55,-72,0
6076,3.23,-94,1
6077,3.84,-63,0
6078,3.17,-69,0
6079,3.42,-64,0
6080,3.14,-55,0
6081,3.57,-78,0
6082,4.44,-67,0
6083,3.37,-67,0
6084,4.13,-56,0
6085,4.23,-69,0
6086,4.1,-56,0
6087,3.74,-59,0
6088,3.9,-78,0
6089,4.31,-60,0
6090,4.07,-61,0
6091,3.23,-97,1
6092,3.42,-60,0
6093,3.31,-68,0
6094,3.63,-62,0
6095,2.91,-68,1
6096,3.75,-79,0
6097,3.31,-79,0
6098,3.75,-62,0
6099,3.22,-53,0
6100,4.49,-96,1
6101,4.8,-69,0
6102,2.8,-76,1
6103,4.91,-67,0
6104,3.49,-59,0
6105,3.16,-75,0
6106,3.63,-53,0
6107,3.5,-91,1
6108,4.36,-55,0
6109,3.91,-55,0
6110,4.14,-53,0
6111,3.06,-64,0
6112,4.09,-78,0
6113,3.46,-79,0
6114,4.5,-65,0
6115,4.21,-62,0
6116,3.18,-78,0
6117,4.2,-53,0
6118,4.04,-80,0
6119,0.71,-55,1
6120,4.16,-71,0
6121,4.81,-78,0
6122,4.44,-55,0
6123,3.78,-80,0
6124,4.62,-50,0
6125,4.82,-53,0
6126,4.7,-55,0
6127,3.75,-80,0
6128,4.15,-61,0
6129,3.39,-72,0
6130,4.89,-50,0
6131,4.56,-51,0
6132,4.05,-66,0
6133,3.17,-67,0
6134,4.44,-98,1
6135,3.39,-62,0
6136,4.14,-50,0
6137,3.2,-76,0
6138,3.79,-51,0
6139,4.89,-97,1
6140,4.23,-75,0
6141,4.86,-75,0
6142,3.4,-71,0
6143,4.85,-69,0
6144,4.3,-53,0
6145,3.25,-73,0
6146,3.14,-77,0
6147,3.46,-60,0
6148,3.86,-65,0
6149,1.31,-60,1
6150,3.56,-76,0
6151,3.71,-65,0
6152,4.45,-96,1
6153,3.79,-67,0
6154,4.64,-79,0
6155,4.37,-50,0
6156,3.44,-62,0
6157,4.39,-79,0
6158,3.84,-56,0
6159,4.22,-77,0
6160,3.36,-96,1
6161,3.2,-67,0
6162,3.29,-71,0
6163,4.28,-62,0
6164,4.76,-78,0
6165,3.6,-58,0
6166,3.13,-51,0
6167,4.47,-79,0
6168,4.22,-76,0
6169,3.58,-55,0
6170,4.47,-60,0
6171,4.13,-54,0
6172,0.49,-50,1
6173,4.2,-68,0
6174,4.21,-61,0
6175,4.43,-56,0
6176,3.48,-65,0
6177,3.87,-68,0
6178,3.47,-79,0
6179,3.69,-65,0
6180,3.74,-73,0
6181,4.86,-73,0
6182,3.91,-73,0
6183,3.22,-78,0
6184,3.41,-66,0
6185,4.02,-71,0
6186,2.56,-60,1
6187,3.68,-60,0
6188,4.95,-54,0
6189,3.07,-57,0
6190,3.61,-53,0
6191,3.52,-95,1
6192,3.23,-63,0
6193,4.94,-67,0
6194,4.27,-59,0
6195,3.33,-76,0
6196,4.46,-68,0
6197,4.75,-69,0
6198,3.95,-59,0
6199,3.06,-68,0
6200,4.33,-56,0
6201,4.4,-54,0
6202,3.63,-51,0
6203,4.59,-76,0
6204,4.62,-74,0
6205,3.67,-60,0
6206,3.7,-59,0
6207,4.81,-74,0
6208,3.57,-66,0
6209,4.36,-69,0
6210,3.96,-77,0
6211,4.7,-77,0
6212,4.15,-69,0
6213,4.58,-57,0
6214,3.7,-60,0
6215,4.02,-67,0
6216,3.78,-65,0
6217,3.23,-56,0
6218,3.45,-75,0
6219,3.32,-76,0
6220,4.19,-61,0
6221,4.5,-54,0
6222,2.5,-50,1
6223,4.11,-63,0
6224,3.63,-66,0
6225,3.44,-71,0
6226,3.96,-63,0
6227,4.97,-94,1
6228,4.31,-62,0
6229,3.82,-80,0
6230,4.86,-52,0
6231,3.42,-60,0
6232,3.96,-55,0
6233,4.11,-93,1
6234,4.32,-66,0
6235,3.2,-76,0
6236,4.36,-59,0
6237,4.45,-59,0
6238,3.83,-61,0
6239,1.18,-75,1
6240,4.59,-80,0
6241,3.17,-54,0
6242,3.87,-54,0
6243,2.96,-52,1
6244,4.45,-61,0
6245,4.54,-69,0
6246,3.22,-77,0
6247,4.89,-65,0
6248,4.58,-55,0
6249,3.87,-57,0
6250,3.45,-66,0
6251,3.33,-62,0
6252,2.1,-61,1
6253,4.01,-70,0
6254,3.03,-69,0
6255,4.02,-68,0
6256,4.29,-58,0
6257,4.16,-50,0
6258,3.83,-63,0
6259,4.96,-56,0
6260,3.17,-70,0
6261,4.51,-50,0
6262,3.44,-58,0
6263,3.63,-62,0
6264,3.78,-65,0
6265,2.59,-56,1
6266,4.22,-71,0
6267,3.76,-65,0
6268,3.49,-57,0
6269,4.25,-54,0
6270,3.04,-57,0
6271,3.08,-62,0
6272,4.26,-76,0
6273,3.23,-77,0
6274,4.09,-91,1
6275,4.79,-62,0
6276,3.51,-55,0
6277,3.5,-77,0
6278,3.63,-50,0
6279,3.51,-63,0
6280,3.34,-52,0
6281,3.88,-61,0
6282,4.27,-52,0
6283,4.51,-100,1
6284,4.25,-76,0
6285,4.6,-62,0
6286,3.17,-94,1
6287,4.88,-77,0
6288,3.7,-74,0
6289,4.12,-55,0
6290,1.96,-75,1
6291,4.68,-91,1
6292,3.22,-58,0
6293,3.73,-55,0
6294,4.35,-72,0
6295,3.74,-78,0
6296,4.16,-65,0
6297,3.36,-79,0
6298,4.88,-51,0
6299,3.06,-56,0
6300,4.66,-63,0
6301,3.48,-61,0
6302,4.02,-63,0
6303,0.08,-58,1
6304,4.17,-56,0
6305,3.77,-77,0
6306,3.27,-69,0
6307,3.67,-91,1
6308,4.59,-71,0
6309,3.24,-80,0
6310,4.46,-98,1
6311,4.53,-55,0
6312,3.87,-70,0
6313,4.74,-54,0
6314,1.25,-75,1
6315,3.67,-56,0
6316,4.14,-51,0
6317,4.74,-63,0
6318,4.79,-64,0
6319,3.64,-76,0
6320,3.79,-99,1
6321,3.27,-72,0
6322,3.58,-67,0
6323,4.4,-72,0
6324,4.85,-66,0
6325,3.51,-98,1
6326,4.0,-58,0
6327,3.32,-79,0
6328,4.17,-56,0
6329,3.52,-58,0
6330,3.59,-75,0
6331,3.73,-56,0
6332,4.98,-62,0
6333,3.4,-68,0
6334,4.8,-64,0
6335,4.0,-75,0
6336,3.16,-54,0
6337,3.7,-54,0
6338,4.56,-54,0
6339,3.33,-55,0
6340,4.51,-58,0
6341,4.16,-60,0
6342,4.72,-59,0
6343,3.97,-54,0
6344,3.27,-77,0
6345,3.46,-63,0
6346,3.81,-50,0
6347,4.25,-71,0
6348,2.98,-71,1
6349,4.39,-65,0
6350,3.58,-60,0
6351,4.69,-71,0
6352,3.63,-66,0
6353,4.1,-51,0
6354,3.02,-62,0
6355,4.52,-74,0
6356,4.97,-72,0
6357,4.49,-51,0
6358,3.37,-69,0
6359,0.52,-73,1
6360,3.25,-75,0
6361,4.57,-59,0
6362,3.15,-77,0
6363,4.11,-65,0
6364,3.23,-62,0
6365,3.15,-71,0
6366,4.12,-54,0
6367,4.73,-51,0
6368,3.4,-67,0
6369,4.69,-61,0
6370,3.95,-57,0
6371,3.12,-63,0
6372,3.52,-51,0
6373,3.3,-52,0
6374,3.61,-66,0
6375,3.65,-62,0
6376,4.09,-55,0
6377,4.56,-61,0
6378,3.44,-58,0
6379,3.29,-56,0
6380,1.96,-52,1
6381,3.12,-78,0
6382,3.1,-74,0
6383,4.04,-66,0
6384,3.07,-96,1
6385,3.85,-97,1
6386,3.11,-78,0
6387,3.43,-50,0
6388,3.58,-62,0
6389,3.21,-68,0
6390,4.53,-52,0
6391,3.09,-66,0
6392,4.49,-74,0
6393,4.6,-63,0
6394,4.56,-70,0
6395,4.86,-55,0
6396,4.5,-54,0
6397,3.76,-78,0
6398,4.56,-79,0
6399,4.17,-79,0
6400,3.39,-90,1
6401,4.78,-78,0
6402,3.04,-52,0
6403,4.65,-58,0
6404,4.42,-75,0
6405,4.76,-55,0
6406,3.78,-55,0
6407,3.45,-63,0
6408,3.12,-78,0
6409,3.8,-66,0
6410,3.42,-60,0
6411,4.34,-76,0
6412,3.43,-61,0
6413,3.84,-70,0
6414,4.73,-79,0
6415,3.9,-56,0
6416,3.31,-79,0
6417,4.92,-73,0
6418,3.16,-71,0
6419,3.9,-64,0
6420,3.33,-58,0
6421,3.13,-77,0
6422,3.75,-57,0
6423,3.43,-65,0
6424,4.69,-56,0
6425,3.71,-60,0
6426,4.04,-56,0
6427,4.76,-77,0
6428,4.33,-51,0
6429,3.29,-50,0
6430,4.85,-67,0
6431,4.08,-95,1
6432,3.16,-61,0
6433,3.94,-64,0
6434,4.06,-68,0
6435,4.31,-77,0
6436,4.09,-77,0
6437,3.09,-52,0
6438,0.59,-67,1
6439,3.8,-64,0
6440,3.89,-54,0
6441,3.09,-54,0
6442,4.99,-76,0
6443,4.44,-80,0
6444,3.3,-52,0
6445,4.36,-64,0
6446,4.72,-52,0
6447,3.17,-78,0
6448,3.41,-76,0
6449,4.74,-68,0
6450,4.89,-90,1
6451,4.49,-50,0
6452,3.98,-79,0
6453,4.77,-56,0
6454,4.34,-72,0
6455,4.78,-65,0
6456,3.75,-70,0
6457,4.68,-80,0
6458,4.32,-64,0
6459,0.76,-57,1
6460,4.42,-60,0
6461,4.84,-80,0
6462,4.31,-63,0
6463,4.46,-51,0
6464,4.02,-77,0
6465,4.29,-60,0
6466,3.92,-73,0
6467,3.58,-59,0
6468,4.56,-53,0
6469,4.96,-74,0
6470,4.92,-66,0
6471,3.25,-61,0
6472,3.63,-57,0
6473,3.25,-63,0
6474,4.41,-57,0
6475,4.71,-63,0
6476,3.87,-66,0
6477,3.41,-70,0
6478,4.64,-59,0
6479,3.79,-75,0
6480,4.92,-94,1
6481,3.45,-58,0
6482,4.76,-68,0
6483,4.0,-71,0
6484,4.4,-74,0
6485,3.12,-62,0
6486,3.05,-77,0
6487,4.52,-59,0
6488,3.4,-74,0
6489,4.04,-62,0
6490,4.35,-80,0
6491,4.0,-73,0
6492,4.95,-69,0
6493,3.11,-71,0
6494,4.35,-56,0
6495,4.28,-59,0
6496,4.49,-78,0
6497,3.47,-51,0
6498,3.55,-64,0
6499,3.34,-55,0
6500,3.14,-63,0
6501,3.25,-50,0
6502,3.69,-55,0
6503,3.32,-71,0
6504,3.58,-64,0
6505,4.12,-79,0
6506,3.21,-76,0
6507,3.96,-58,0
6508,4.68,-61,0
6509,4.48,-70,0
6510,4.75,-94,1
6511,3.04,-61,0
6512,3.66,-59,0
6513,4.41,-72,0
6514,4.41,-71,0
6515,3.13,-67,0
6516,3.19,-69,0
6517,4.03,-66,0
6518,3.62,-78,0
6519,3.69,-54,0
6520,4.92,-55,0
6521,4.07,-59,0
6522,4.76,-59,0
6523,4.95,-75,0
6524,4.08,-62,0
6525,3.75,-55,0
6526,3.56,-67,0
6527,4.38,-60,0
6528,3.81,-65,0
6529,4.57,-62,0
6530,4.75,-80,0
6531,4.25,-79,0
6532,4.56,-50,0
6533,1.7,-53,1
6534,3.42,-68,0
6535,4.58,-70,0
6536,3.68,-67,0
6537,4.22,-94,1
6538,3.75,-68,0
6539,3.31,-53,0
6540,3.21,-59,0
6541,4.38,-98,1
6542,3.74,-78,0
6543,4.01,-55,0
6544,3.27,-98,1
6545,4.36,-54,0
6546,4.24,-76,0
6547,4.72,-55,0
6548,4.27,-73,0
6549,5.0,-57,0
6550,3.27,-50,0
6551,4.87,-59,0
6552,4.23,-57,0
6553,3.96,-91,1
6554,4.73,-77,0
6555,4.63,-56,0
6556,4.53,-67,0
6557,4.14,-52,0
6558,4.11,-52,0
6559,3.24,-75,0
6560,3.38,-56,0
6561,4.89,-69,0
6562,3.02,-56,0
6563,4.51,-50,0
6564,3.93,-67,0
6565,3.65,-61,0
6566,3.44,-58,0
6567,4.37,-63,0
6568,4.58,-100,1
6569,4.32,-55,0
6570,4.67,-72,0
6571,4.37,-71,0
6572,3.41,-63,0
6573,4.57,-55,0
6574,4.78,-77,0
6575,4.94,-54,0
6576,4.07,-60,0
6577,4.11,-67,0
6578,4.02,-91,1
6579,4.9,-57,0
6580,3.75,-63,0
6581,4.81,-63,0
6582,4.91,-66,0
6583,4.68,-59,0
6584,4.88,-99,1
6585,3.33,-53,0
6586,3.81,-65,0
6587,4.26,-68,0
6588,4.18,-56,0
6589,3.91,-58,0
6590,3.87,-62,0
6591,3.03,-62,0
6592,4.31,-70,0
6593,3.21,-51,0
6594,4.4,-51,0
6595,4.13,-62,0
6596,4.44,-68,0
6597,3.85,-63,0
6598,3.21,-73,0
6599,1.31,-63,1
6600,4.3,-69,0
6601,3.77,-74,0
6602,3.59,-64,0
6603,3.87,-75,0
6604,2.29,-67,1
6605,3.02,-77,0
6606,4.87,-77,0
6607,4.89,-80,0
6608,4.69,-65,0
6609,4.87,-79,0
6610,4.79,-61,0
6611,3.71,-69,0
6612,3.25,-71,0
6613,4.36,-72,0
6614,4.52,-74,0
6615,4.1,-77,0
6616,3.05,-75,0
6617,4.19,-67,0
6618,3.36,-77,0
6619,3.97,-75,0
6620,3.49,-70,0
6621,4.29,-76,0
6622,4.52,-99,1
6623,4.72,-74,0
6624,1.77,-62,1
6625,3.1,-63,0
6626,4.49,-51,0
6627,4.41,-72,0
6628,4.77,-55,0
6629,4.32,-58,0
6630,4.74,-68,0
6631,4.79,-76,0
6632,4.54,-76,0
6633,4.8,-61,0
6634,4.16,-67,0
6635,3.55,-53,0
6636,4.17,-55,0
6637,2.73,-66,1
6638,4.67,-54,0
6639,4.46,-59,0
6640,3.97,-79,0
6641,3.17,-67,0
6642,3.38,-60,0
6643,3.47,-66,0
6644,4.78,-67,0
6645,4.65,-69,0
6646,3.72,-75,0
6647,4.34,-51,0
6648,3.49,-53,0
6649,3.81,-64,0
6650,3.09,-72,0
6651,3.3,-59,0
6652,3.0,-79,0
6653,3.93,-91,1
6654,4.21,-54,0
6655,2.09,-72,1
6656,4.38,-50,0
6657,4.27,-51,0
6658,3.16,-91,1
6659,4.55,-66,0
6660,3.28,-79,0
6661,3.41,-52,0
6662,3.69,-63,0
6663,4.01,-70,0
6664,4.25,-72,0
6665,4.14,-74,0
6666,3.67,-52,0
6667,1.79,-77,1
6668,3.21,-68,0
6669,1.0,-68,1
6670,3.89,-80,0
6671,3.96,-57,0
6672,4.24,-73,0
6673,3.38,-53,0
6674,3.17,-62,0
6675,3.71,-62,0
6676,4.78,-76,0
6677,4.74,-91,1
6678,3.83,-52,0
6679,4.84,-72,0
6680,3.23,-51,0
6681,4.27,-73,0
6682,3.71,-67,0
6683,4.37,-53,0
6684,3.99,-65,0
6685,4.5,-98,1
6686,3.65,-64,0
6687,4.55,-56,0
6688,4.26,-80,0
6689,4.27,-68,0
6690,4.3,-71,0
6691,3.84,-57,0
6692,3.66,-69,0
6693,3.63,-61,0
6694,4.91,-70,0
6695,1.72,-59,1
6696,4.12,-73,0
6697,3.76,-68,0
6698,3.02,-64,0
6699,3.44,-77,0
6700,3.31,-50,0
6701,4.34,-70,0
6702,4.12,-94,1
6703,4.79,-71,0
6704,3.09,-79,0
6705,4.03,-77,0
6706,3.64,-73,0
6707,4.57,-65,0
6708,3.84,-76,0
6709,4.26,-77,0
6710,3.51,-69,0
6711,2.3,-58,1
6712,0.47,-71,1
6713,4.7,-77,0
6714,3.67,-72,0
6715,3.31,-61,0
6716,4.2,-78,0
6717,3.63,-57,0
6718,4.47,-54,0
6719,4.93,-62,0
6720,3.09,-50,0
6721,4.87,-72,0
6722,4.43,-59,0
6723,4.89,-63,0
6724,4.2,-79,0
6725,4.24,-79,0
6726,4.35,-76,0
6727,3.88,-52,0
6728,4.55,-54,0
6729,3.79,-69,0
6730,3.95,-61,0
6731,1.89,-61,1
6732,3.45,-75,0
6733,4.34,-69,0
6734,3.54,-66,0
6735,4.58,-61,0
6736,4.44,-68,0
6737,3.1,-64,0
6738,3.74,-71,0
6739,4.56,-54,0
6740,4.52,-52,0
6741,3.75,-90,1
6742,4.27,-57,0
6743,4.28,-74,0
6744,4.78,-77,0
6745,3.73,-79,0
6746,5.0,-60,0
6747,4.26,-50,0
6748,4.92,-78,0
6749,4.88,-92,1
6750,4.19,-60,0
6751,3.08,-57,0
6752,3.79,-57,0
6753,3.88,-52,0
6754,4.48,-50,0
6755,3.07,-69,0
6756,3.73,-54,0
6757,4.22,-54,0
6758,4.01,-59,0
6759,3.86,-59,0
6760,4.83,-67,0
6761,4.2,-75,0
6762,3.65,-73,0
6763,4.25,-54,0
6764,0.04,-77,1
6765,4.51,-65,0
6766,3.95,-55,0
6767,3.74,-68,0
6768,4.24,-72,0
6769,4.81,-75,0
6770,3.46,-79,0
6771,3.7,-69,0
6772,3.82,-71,0
6773,4.03,-77,0
6774,4.06,-69,0
6775,4.06,-59,0
6776,4.01,-61,0
6777,3.07,-54,0
6778,3.19,-54,0
6779,3.76,-67,0
6780,0.67,-60,1
6781,3.49,-69,0
6782,3.76,-66,0
6783,3.63,-69,0
6784,4.91,-60,0
6785,3.8,-69,0
6786,3.39,-57,0
6787,4.35,-63,0
6788,3.53,-79,0
6789,3.35,-73,0
6790,3.14,-59,0
6791,3.85,-62,0
6792,4.39,-55,0
6793,4.72,-52,0
6794,4.4,-68,0
6795,3.4,-100,1
6796,4.96,-95,1
6797,3.39,-77,0
6798,4.31,-63,0
6799,4.92,-69,0
6800,4.14,-79,0
6801,3.72,-55,0
6802,4.68,-97,1
6803,4.86,-73,0
6804,4.79,-76,0
6805,3.33,-93,1
6806,4.18,-67,0
6807,4.17,-54,0
6808,3.42,-63,0
6809,4.51,-71,0
6810,4.1,-64,0
6811,4.44,-59,0
6812,3.41,-50,0
6813,4.73,-54,0
6814,4.61,-50,0
6815,3.64,-54,0
6816,3.15,-74,0
6817,3.2,-68,0
6818,3.7,-63,0
6819,3.38,-60,0
6820,3.04,-64,0
6821,3.82,-70,0
6822,3.73,-57,0
6823,3.78,-58,0
6824,0.98,-77,1
6825,4.78,-64,0
6826,4.43,-50,0
6827,3.77,-92,1
6828,3.2,-50,0
6829,4.15,-59,0
6830,3.56,-62,0
6831,3.65,-94,1
6832,3.6,-56,0
6833,4.79,-64,0
6834,3.29,-72,0
6835,3.12,-63,0
6836,1.95,-53,1
6837,3.43,-77,0
6838,4.51,-66,0
6839,3.43,-98,1
6840,4.7,-67,0
6841,4.07,-95,1
6842,4.31,-78,0
6843,4.45,-53,0
6844,4.14,-53,0
6845,1.44,-67,1
6846,4.43,-79,0
6847,1.98,-57,1
6848,4.17,-76,0
6849,4.32,-71,0
6850,4.71,-56,0
6851,3.71,-63,0
6852,4.7,-69,0
6853,3.46,-74,0
6854,4.31,-69,0
6855,4.86,-76,0
6856,4.23,-60,0
6857,4.27,-76,0
6858,0.04,-78,1
6859,4.79,-62,0
6860,3.54,-55,0
6861,3.5,-55,0
6862,1.01,-68,1
6863,3.34,-63,0
6864,3.09,-79,0
6865,4.33,-59,0
6866,3.56,-71,0
6867,3.06,-79,0
6868,3.13,-76,0
6869,4.12,-58,0
6870,4.43,-59,0
6871,4.8,-96,1
6872,4.75,-79,0
6873,3.23,-59,0
6874,4.45,-80,0
6875,3.4,-65,0
6876,4.97,-54,0
6877,3.54,-96,1
6878,4.39,-51,0
6879,4.88,-59,0
6880,4.67,-67,0
6881,4.73,-75,0
6882,3.31,-53,0
6883,4.42,-71,0
6884,3.97,-64,0
6885,4.6,-72,0
6886,4.56,-69,0
6887,3.31,-79,0
6888,3.34,-79,0
6889,4.83,-64,0
6890,4.19,-71,0
6891,3.15,-53,0
6892,3.32,-75,0
6893,1.48,-70,1
6894,3.11,-59,0
6895,4.15,-50,0
6896,4.04,-50,0
6897,4.83,-76,0
6898,3.16,-53,0
6899,3.1,-72,0
6900,3.75,-73,0
6901,3.68,-80,0
6902,4.03,-61,0
6903,3.04,-51,0
6904,3.68,-68,0
6905,3.26,-65,0
6906,4.47,-57,0
6907,4.32,-71,0
6908,3.11,-53,0
6909,3.52,-50,0
6910,4.17,-73,0
6911,1.23,-58,1
6912,3.87,-53,0
6913,4.5,-74,0
6914,3.13,-66,0
6915,3.3,-53,0
6916,3.97,-51,0
6917,3.99,-78,0
6918,4.46,-76,0
6919,4.46,-100,1
6920,3.35,-51,0
6921,2.06,-60,1
6922,4.23,-75,0
6923,3.92,-72,0
6924,4.36,-66,0
6925,4.22,-64,0
6926,3.89,-74,0
6927,3.73,-77,0
6928,3.34,-79,0
6929,3.9,-60,0
6930,4.3,-80,0
6931,4.51,-59,0
6932,3.24,-78,0
6933,3.46,-54,0
6934,4.17,-53,0
6935,3.11,-77,0
6936,4.96,-53,0
6937,3.53,-59,0
6938,3.17,-71,0
6939,3.35,-75,0
6940,4.62,-77,0
6941,4.51,-99,1
6942,4.2,-73,0
6943,3.77,-71,0
6944,4.64,-76,0
6945,4.64,-58,0
6946,4.09,-53,0
6947,3.81,-52,0
6948,4.77,-67,0
6949,4.28,-70,0
6950,3.56,-51,0
6951,4.94,-53,0
6952,4.65,-79,0
6953,4.53,-67,0
6954,3.56,-55,0
6955,4.38,-63,0
6956,3.25,-80,0
6957,4.2,-64,0
6958,4.32,-80,0
6959,3.91,-58,0
6960,4.41,-78,0
6961,3.06,-96,1
6962,3.04,-50,0
6963,3.46,-56,0
6964,3.3,-61,0
6965,4.58,-75,0
6966,4.25,-59,0
6967,4.29,-67,0
6968,4.85,-60,0
6969,4.26,-59,0
6970,4.92,-63,0
6971,4.02,-63,0
6972,4.34,-64,0
6973,4.78,-61,0
6974,4.24,-63,0
6975,3.24,-63,0
6976,4.55,-66,0
6977,3.6,-55,0
6978,4.55,-56,0
6979,4.86,-76,0
6980,4.84,-53,0
6981,3.45,-78,0
6982,3.9,-56,0
6983,4.53,-51,0
6984,3.66,-93,1
6985,4.7,-52,0
6986,4.06,-65,0
6987,3.49,-73,0
6988,4.96,-77,0
6989,4.51,-74,0
6990,0.67,-61,1
6991,3.17,-73,0
6992,3.77,-64,0
6993,4.68,-63,0
6994,4.66,-76,0
6995,3.02,-69,0
6996,3.43,-73,0
6997,4.84,-72,0
6998,3.63,-79,0
6999,3.76,-75,0
7000,4.75,-50,0
7001,4.97,-54,0
7002,4.93,-68,0
7003,4.85,-78,0
7004,4.34,-79,0
7005,3.94,-62,0
7006,3.95,-80,0
7007,4.52,-93,1
7008,3.98,-72,0
7009,4.03,-57,0
7010,3.12,-70,0
7011,1.1,-75,1
7012,3.85,-94,1
7013,4.96,-56,0
7014,3.12,-78,0
7015,3.55,-52,0
7016,3.51,-99,1
7017,3.57,-64,0
7018,2.3,-71,1
7019,4.43,-58,0
7020,4.07,-59,0
7021,3.05,-90,1
7022,3.13,-77,0
7023,4.56,-57,0
7024,3.78,-67,0
7025,1.01,-52,1
7026,4.06,-71,0
7027,4.64,-92,1
7028,3.87,-58,0
7029,4.96,-72,0
7030,4.4,-72,0
7031,4.45,-60,0
7032,3.01,-59,0
7033,0.96,-77,1
7034,4.91,-76,0
7035,4.33,-65,0
7036,3.9,-63,0
7037,3.56,-76,0
7038,3.97,-55,0
7039,3.89,-79,0
7040,4.54,-57,0
7041,4.44,-63,0
7042,4.47,-76,0
7043,4.93,-53,0
7044,4.77,-50,0
7045,4.33,-51,0
7046,4.49,-51,0
7047,4.39,-51,0
7048,3.9,-58,0
7049,4.15,-60,0
7050,3.27,-78,0
7051,3.85,-73,0
7052,3.3,-55,0
7053,3.03,-60,0
7054,4.39,-72,0
7055,4.42,-61,0
7056,3.89,-72,0
7057,4.37,-76,0
7058,3.41,-59,0
7059,3.95,-68,0
7060,4.81,-62,0
7061,4.06,-78,0
7062,4.33,-60,0
7063,3.62,-51,0
7064,4.39,-70,0
7065,3.94,-71,0
7066,3.52,-62,0
7067,3.21,-78,0
7068,3.54,-77,0
7069,3.54,-70,0
7070,0.42,-58,1
7071,3.8,-52,0
